replicate,attempt_id,n_sampled_group_draws,n_unique_sampled_groups,n_sampled_trials,n_genuine,n_impostor,x_vector_eer,x_vector_auc,x_vector_min_dcf,x_vector_cllr,x_vector_cllr_min,x_vector_calibration_loss,ecapa_tdnn_eer,ecapa_tdnn_auc,ecapa_tdnn_min_dcf,ecapa_tdnn_cllr,ecapa_tdnn_cllr_min,ecapa_tdnn_calibration_loss,difference_eer,difference_auc,difference_min_dcf,difference_cllr,difference_cllr_min,difference_calibration_loss
68,68,87,53,26629,13264,13365,0.21878039655817433,0.8649745934752971,0.42209471293374257,0.698574674378336,0.6392902032184588,0.05928447115987723,0.06591844369622148,0.9840505646195232,0.13158490931745187,0.24024923363009382,0.23422375929796538,0.006025474332128439,0.15286195286195287,-0.11907597114422608,0.2905098036162907,0.45832544074824216,0.4050664439204934,0.05325899682774879
69,69,87,58,25018,11595,13423,0.16558861578266496,0.9114161886153908,0.3271808472241511,0.5733433073161369,0.5310159536165776,0.04232735369955931,0.05237279296729494,0.9890666124131515,0.10439742922892706,0.19250966008137582,0.18691577499382106,0.005593885087554762,0.11321582281537002,-0.07765042379776077,0.22278341799522403,0.3808336472347611,0.34410017862275655,0.03673346861200455
70,70,87,54,26729,13583,13146,0.1948759478760215,0.8833366352654934,0.38380217353828655,0.6599258463018769,0.5960807142355946,0.06384513206628228,0.05580505043068541,0.9871643267582657,0.11002290530626435,0.2084346022060311,0.20167435750625418,0.006760244699776929,0.13907089744533607,-0.10382769149277227,0.2737792682320222,0.4514912440958458,0.39440635672934043,0.057084887366505355
71,71,87,52,27301,14607,12694,0.18066680358732115,0.89439067714663,0.36011790514332503,0.6203778981700885,0.5824098442393293,0.037968053930759194,0.0632582322357019,0.9850676668367766,0.12357441777252962,0.23167470355896014,0.22681139347538376,0.004863310083576378,0.11740857135161925,-0.09067698969014659,0.23654348737079542,0.38870319461112834,0.35559845076394553,0.033104743847182816
72,72,87,51,27200,13989,13211,0.18582999015971538,0.9078284467365303,0.3655222923810846,0.5622951719727229,0.5472966664262262,0.014998505546496732,0.08144727878283249,0.9770809681508518,0.16203591823736807,0.3069315236912103,0.290956442435882,0.015975081255328316,0.10438271137688289,-0.06925252141432148,0.2034863741437165,0.25536364828151265,0.25634022399034423,-0.000976575708831584
73,73,87,56,26174,12770,13404,0.1548045359594151,0.9241733670590506,0.3073887994256907,0.5248326531015058,0.49906114217516917,0.02577151092633667,0.049804228660924044,0.9898150530457954,0.098667060663059,0.18675846908190516,0.18095728772466088,0.005801181357244278,0.10500030729849105,-0.0656416859867448,0.2087217387626317,0.33807418401960065,0.31810385445050826,0.019970329569092393
74,74,87,54,24049,11341,12708,0.1483114363812715,0.9363103868218681,0.2922523429340431,0.48503464961367504,0.4550605404280814,0.029974109185593623,0.05801957499338683,0.9879293070840236,0.11409469936698102,0.21296390979328444,0.2071810338636524,0.005782875929632059,0.09029186138788467,-0.05161892026215553,0.1781576435670621,0.2720707398203906,0.24787950656442903,0.024191233255961564
75,75,87,56,25268,12182,13086,0.15038581513708751,0.9291819279066512,0.29692042937451807,0.5135070269615228,0.4851068502220741,0.028400176739448724,0.043670989985224104,0.9920352586866275,0.0860084555367943,0.17075547466092955,0.15981168855321243,0.010943786107717124,0.10671482515186341,-0.06285333077997624,0.21091197383772375,0.3427515523005933,0.3252951616688617,0.0174563906317316
76,76,87,55,30696,17509,13187,0.19132478956548116,0.8987310377287121,0.3802304612038824,0.590377985462248,0.5679732085442639,0.022404776917984037,0.07894138166375976,0.9786785167106187,0.15720557419466294,0.2910364253588716,0.2809792056871562,0.010057219671715412,0.1123834079017214,-0.07994747898190657,0.22302488700921944,0.29934156010337637,0.28699400285710774,0.012347557246268626
77,77,87,59,27525,14616,12909,0.22534665737082654,0.8537284437443309,0.4437232472704917,0.7483520108750067,0.669000311773511,0.07935169910149564,0.08634373289545703,0.9744675721079513,0.17013522788863972,0.3153230863487366,0.29972758760396934,0.015595498744767289,0.1390029244753695,-0.12073912836362044,0.273588019381852,0.43302892452627006,0.3692727241695417,0.06375620035672835
78,78,87,55,25768,12799,12969,0.19087428705367607,0.8963916496989512,0.3723165672322005,0.602331606603683,0.5764654737121815,0.025866132891501525,0.07820923509649191,0.9792021616019077,0.1556338276316996,0.28788000280587916,0.27612075891540727,0.011759243890471893,0.11266505195718415,-0.08281051190295641,0.2166827396005009,0.31445160379780385,0.3003447147967742,0.014106889001029632
79,79,87,57,29358,16261,13097,0.2211426111555255,0.8619302379119809,0.43796838129324844,0.7183685405734208,0.6485082289790365,0.06986031159438433,0.06658013285485226,0.9830879319205784,0.1327804381302583,0.25220429436566233,0.24475167434140593,0.007452620024256396,0.15456247830067324,-0.12115769400859755,0.30518794316299014,0.4661642462077585,0.40375655463763055,0.06240769157012793
80,80,87,55,25943,13316,12627,0.1893962150796035,0.8927466897272942,0.3668937949103376,0.6227739873135817,0.5760432385623683,0.04673074875121341,0.0685641333733854,0.9833155964478697,0.1352765782497527,0.24734533841282685,0.24209421466911696,0.005251123743709896,0.12083208170621809,-0.09056890672057549,0.23161721666058488,0.37542864890075484,0.3339490238932513,0.04147962500750352
81,81,87,58,27747,13852,13895,0.17203291943401675,0.9100744756915677,0.343533682603853,0.5652095727661364,0.545685920622235,0.019523652143901393,0.05469593378913278,0.988276152140185,0.10854873869935577,0.21020611310901377,0.20484660684281536,0.0053595062661984105,0.11733698564488396,-0.07820167644861731,0.2349849439044972,0.3550034596571226,0.3408393137794196,0.014164145877702983
82,82,87,56,26704,13695,13009,0.18203723986856518,0.9100665837796852,0.3578275393413569,0.5536541525550578,0.5368727727886758,0.016781379766381943,0.07177802117561154,0.9825622365912822,0.14056443244799405,0.2600433371325624,0.25276164536048024,0.007281691772082155,0.11025921869295364,-0.07249565281159698,0.21726310689336287,0.2936108154224954,0.2841111274281956,0.009499687994299788
83,83,87,55,30345,16897,13448,0.20755163638515714,0.8774496893150814,0.4143162977830792,0.6599661887050381,0.6207004281789267,0.039265760526111415,0.06705332307510209,0.9835051891016069,0.13353007832703848,0.2512628113270712,0.24196224159829033,0.00930056972878085,0.14049831331005505,-0.10605549978652551,0.28078621945604076,0.4087033773779669,0.37873818658063635,0.029965190797330565
84,84,87,62,27407,14440,12967,0.17621654970309247,0.9111075937063335,0.34598144084910193,0.5532747650371426,0.5414234105880584,0.01185135444908414,0.0693213296398892,0.9825935327627964,0.13849216004744197,0.2616925785581916,0.2543262659948552,0.007366312563336419,0.10689522006320328,-0.07148593905646283,0.20748928080165996,0.29158218647895096,0.28709714459320324,0.00448504188574772
85,85,87,54,27709,13970,13739,0.1754130577189024,0.9065054894178897,0.34856730051184825,0.5694094529252764,0.5532400380586244,0.01616941486665202,0.0576234788833214,0.9872239094066949,0.11356899406425641,0.21586793229109755,0.20716424963210872,0.008703682658988826,0.117789578835581,-0.08071841998880525,0.23499830644759184,0.3535415206341789,0.3460757884265157,0.007465732207663195
86,86,87,58,24474,11484,12990,0.16030999651689307,0.9192166716406185,0.315646027850376,0.5307659233571641,0.504982511982503,0.025783411374661114,0.045019157088122604,0.9918805465930576,0.08721675623801928,0.17873707883952766,0.16369794254541295,0.015039136294114713,0.11529083942877047,-0.07266387495243909,0.2284292716123567,0.35202884451763644,0.34128456943709007,0.0107442750805464
87,87,87,51,24368,11084,13284,0.1475459199036435,0.933263076540906,0.2897728723668407,0.48812922422101906,0.46480073915541065,0.023328485065608418,0.05007217610970768,0.9905840983707563,0.09935896704490121,0.1809958459232741,0.17487118778675897,0.006124658136515138,0.09747374379393581,-0.05732102182985033,0.19041390532193947,0.30713337829774495,0.2899295513686517,0.01720382692909328
88,88,87,54,28881,15770,13111,0.19060331019754403,0.8975921074274982,0.3779090848458605,0.5862596854781557,0.5725547529833348,0.013704932494820854,0.062714013950539,0.9850519637530326,0.125205388631589,0.2389413114290423,0.2326411327173431,0.006300178711699189,0.12788929624700504,-0.08745985632553444,0.25270369621427147,0.34731837404911337,0.3399136202659917,0.007404753783121665
89,89,87,57,26800,13194,13606,0.18675155373654692,0.902148814251958,0.3733765237589788,0.573892276592451,0.5587514378686311,0.015140838723819883,0.06864618550639424,0.9828064010494261,0.13630551493000428,0.26091294480569177,0.2507627728410069,0.010150171964684873,0.11810536823015268,-0.08065758679746804,0.2370710088289745,0.31297933178675924,0.30798866502762423,0.00499066675913501
90,90,87,56,27568,13810,13758,0.2000724112961622,0.8908097601879768,0.3928813558965206,0.605720127773836,0.5711468718697984,0.03457325590403759,0.05858073859522085,0.9874717325942097,0.11570648277418528,0.2165038799127677,0.2117764929018766,0.004727387010891093,0.14149167270094137,-0.09666197240623298,0.27717487312233535,0.3892162478610683,0.3593703789679218,0.0298458688931465
91,91,87,56,27336,14628,12708,0.17569045665846322,0.9049713747652517,0.3461813955566091,0.5844447471871975,0.5544352988564556,0.030009448330741928,0.05639868744872847,0.9867659326816538,0.11213763919971348,0.22142766758019156,0.21498430311810118,0.006443364462090373,0.11929176920973475,-0.08179455791640211,0.23404375635689562,0.36301707960700597,0.3394509957383544,0.023566083868651555
92,92,87,55,27638,14429,13209,0.16411393720978584,0.9147242558306061,0.3238324743259658,0.5625078319499413,0.5230447071055926,0.03946312484434866,0.05315683692563587,0.9880309635846891,0.10475629489217321,0.19861037278928664,0.19302689851336438,0.005583474275922262,0.11095710028414997,-0.07330670775408299,0.2190761794337926,0.36389745916065463,0.3300178085922282,0.0338796505684264
93,93,87,59,25775,12627,13148,0.16230605415272284,0.9220427725378002,0.32315573981310036,0.5203078301329288,0.504738075492418,0.015569754640510802,0.049056890781867965,0.9900271983227831,0.09683754821623802,0.18835882876436869,0.18141280482408034,0.006946023940288343,0.11324916337085487,-0.06798442578498287,0.22631819159686234,0.3319490013685601,0.32332527066833766,0.00862373070022246
94,94,87,54,23598,10307,13291,0.13388958959930145,0.9382764420821886,0.2634238209078937,0.4912008970352051,0.44889863027222837,0.042302266762976715,0.03987581255457456,0.9929149455264132,0.07893090298770489,0.1548244849138086,0.14690704027329482,0.007917444640513777,0.09401377704472688,-0.054638503444224606,0.1844929179201888,0.33637641212139646,0.30199158999893355,0.03438482212246294
95,95,87,54,24510,11518,12992,0.19664872373675985,0.8865168445919303,0.3819130390898119,0.6382293824099792,0.5932398101003782,0.04498957230960099,0.0583435960591133,0.9864344371670986,0.11446798681780584,0.22434413306364176,0.219675298424928,0.004668834638713759,0.13830512767764655,-0.0999175925751683,0.26744505227200605,0.4138852493463374,0.3735645116754502,0.04032073767088723
96,96,87,52,26005,12271,13734,0.14603536794067312,0.9346000140960138,0.29099201344160186,0.48685256089388596,0.46863268993920804,0.01821987095467792,0.06446092413006276,0.9855684700580813,0.12677345815295438,0.2317731782012415,0.22459160403546524,0.00718157416577625,0.08157444381061037,-0.05096845596206756,0.16421855528864748,0.25507938269264446,0.2440410859037428,0.01103829678890167
97,97,87,60,24817,11827,12990,0.150423402617398,0.9331927350376447,0.29907506688190727,0.4903735473815643,0.47379560335699406,0.016577944024570246,0.05977847298554156,0.9870201518908114,0.11850955196851609,0.22300190040571724,0.2189852898042891,0.004016610601428133,0.09064492963185644,-0.05382741685316672,0.18056551491339118,0.26737164697584703,0.25481031355270495,0.012561333423142113
98,98,87,57,29197,15903,13294,0.20347525199338048,0.8895370587715936,0.4043135133949811,0.607643331839155,0.5892279126673088,0.018415419171846192,0.08582819316985106,0.9753600630821496,0.17108687946930712,0.31719686239739875,0.3023632487423755,0.014833613655023226,0.11764705882352942,-0.085823004310556,0.233226633925674,0.2904464694417562,0.28686466392493326,0.0035818055168229668
99,99,87,56,26485,13233,13252,0.17539484621778886,0.9038697577553614,0.3448252316916003,0.5906287183086136,0.5506062093911586,0.04002250891745507,0.059472530794226555,0.9858170831644558,0.11705102097631188,0.22420083993476503,0.21938979532884717,0.004811044605917858,0.11592231542356231,-0.08194732540909444,0.22777421071528842,0.3664278783738486,0.3312164140623114,0.03521146431153721
100,100,87,57,25964,12599,13365,0.17287086276688626,0.9160489254323861,0.34464853251882205,0.5392363370853555,0.5257532866810655,0.013483050404289987,0.06706881498531629,0.9834106602977148,0.13348324517112165,0.25899620318148564,0.24660766110308613,0.012388542078399511,0.10580204778156997,-0.0673617348653287,0.2111652873477004,0.2802401339038698,0.27914562557797934,0.0010945083258904753
101,101,87,57,26521,13296,13225,0.17787304452466907,0.9102198509323269,0.34870145860204416,0.5476093629195957,0.5318573949078378,0.015751968011757933,0.06618531889290012,0.9844667242191179,0.13122982536356997,0.23904202590741047,0.23370093348467896,0.005341092422731508,0.11168772563176894,-0.07424687328679092,0.21747163323847418,0.30856733701218525,0.2981564614231588,0.010410875589026425
102,102,87,53,27314,13440,13874,0.17860746720484358,0.9077587048315795,0.3435481085723896,0.5570035959456274,0.5286949707035821,0.02830862524204536,0.0558598817932824,0.9887685893921141,0.10972449966363942,0.2062683851672658,0.20255460934346026,0.003713775823805554,0.12274758541156118,-0.0810098845605346,0.23382360890875017,0.3507352107783616,0.3261403613601218,0.024594849418239806
103,103,87,59,27726,13901,13825,0.18358391482627148,0.9050950554118617,0.3595764572858471,0.5683575801257106,0.5508393981377355,0.017518181987975057,0.06264014466546113,0.9856727129964371,0.1250801137935749,0.23580918889955774,0.22934002465764503,0.0064691642419127116,0.12094377016081036,-0.08057765758457536,0.2344963434922722,0.3325483912261529,0.3214993734800905,0.011049017746062345
104,104,87,54,24772,11477,13295,0.16302169556504312,0.9113673133339295,0.3188470175794793,0.5751134039306318,0.5246994186071615,0.0504139853234703,0.04708537044001505,0.9903972111857838,0.09359611025114473,0.18632055146726928,0.17476689071201562,0.011553660755253659,0.11593632512502808,-0.07902989785185432,0.22525090732833458,0.38879285246336254,0.3499325278951459,0.03886032456821664
105,105,87,52,26880,13291,13589,0.1789933037393725,0.9093638519460225,0.3560805982129622,0.5629413286590974,0.5430757613853774,0.01986556727372002,0.055853999558466406,0.9874840319464001,0.11053880934724392,0.21673688102932673,0.20942595363665292,0.007310927392673805,0.1231393041809061,-0.07812018000037757,0.24554178886571826,0.34620444762977065,0.33364980774872444,0.012554639881046215
106,106,87,57,25709,12357,13352,0.1409727280084163,0.9354432351396562,0.2745314425790783,0.49380261572577355,0.4593090091133099,0.034493606612463645,0.04890653085680048,0.9906315002162789,0.09683677010961056,0.17900272649275745,0.17420584489965898,0.004796881593098462,0.0920661971516158,-0.05518826507662267,0.17769467246946774,0.3147998892330161,0.2851031642136509,0.029696725019365183
107,107,87,53,25960,12953,13007,0.16406550319058968,0.9143558275348247,0.3182441755836525,0.5652036962659652,0.5221935719890543,0.04301012427691098,0.05873760282924579,0.9868446116564413,0.11530505659641274,0.21739826205933177,0.21255971156182074,0.004838550497511029,0.1053279003613439,-0.07248878412161663,0.20293911898723974,0.34780543420663346,0.3096338604272335,0.03817157377939995
108,108,87,56,27491,14472,13019,0.1847705914870094,0.9040644624255632,0.3653614369201691,0.5798806404204946,0.560731944441881,0.019148695978613572,0.07918739635157546,0.9787010356000081,0.15613394651207355,0.30127571916650575,0.2826045735516742,0.018671145614831575,0.10558319513543393,-0.07463657317444494,0.20922749040809555,0.27860492125398884,0.27812737089020684,0.0004775503637819978
109,109,87,56,26092,13262,12830,0.16063912704598596,0.916113026594071,0.31767036262868387,0.5594349498634321,0.5177648612489922,0.04167008861443988,0.05225456190619816,0.9888837333514505,0.10275458112437003,0.19338230500084877,0.18786255879092395,0.00551974620992482,0.1083845651397878,-0.07277070675737951,0.21491578150431384,0.3660526448625834,0.3299023024580683,0.03615034240451506
110,110,87,51,28566,14796,13770,0.181941065152744,0.9049267324403955,0.3578956156671914,0.5778579172156368,0.5581147185700736,0.019743198645563287,0.05988104893214382,0.9867276318375318,0.11805469416747505,0.22273374553471792,0.2132644821988589,0.009469263335859013,0.12206001622060017,-0.0818008993971363,0.23984092149971636,0.3551241716809189,0.34485023637121465,0.010273935309704274
111,111,87,55,24822,11766,13056,0.17142614312425633,0.904987743014935,0.333002471290658,0.5813803020173923,0.5336810351036804,0.04769926691371196,0.039751838235294115,0.9931252484101749,0.07734012539870613,0.16081042108851484,0.1463941623118984,0.014416258776616453,0.1316743048889622,-0.0881375053952399,0.2556623458919519,0.4205698809288775,0.387286872791782,0.033283008137095504
112,112,87,55,27463,13800,13663,0.1508695652173913,0.9311138486783835,0.2951284490960989,0.4945703601519667,0.47181931268161204,0.02275104747035467,0.058043478260869565,0.9874724554944222,0.11585950949724581,0.21314323850227113,0.20851951807440214,0.004623720427868988,0.09282608695652175,-0.05635860681603866,0.1792689395988531,0.2814271216496956,0.26329979460720987,0.01812732704248568
113,113,87,52,25505,12247,13258,0.18456780811585458,0.9005310446169958,0.36439166996149297,0.5808743035317177,0.5616279397863422,0.019246363745375472,0.06091287662284641,0.9862489559848369,0.11958111833533344,0.22261771586106094,0.2185554690514069,0.00406224680965403,0.12365493149300816,-0.08571791136784102,0.24481055162615953,0.3582565876706567,0.3430724707349353,0.015184116935721442
114,114,87,60,25765,12853,12912,0.19237918215613384,0.8977793053536167,0.3790664159621749,0.5961619246522518,0.5753538973019029,0.020808027350348923,0.07713754646840149,0.9803367282176854,0.15290934324466413,0.27897865817376555,0.2702553653021983,0.008723292871567256,0.11524163568773235,-0.08255742286406864,0.22615707271751076,0.31718326647848627,0.3050985319997046,0.012084734478781667
115,115,87,51,28600,14715,13885,0.21100917431192662,0.8803379368241456,0.4119491072179109,0.6300729487382641,0.6087335926131395,0.02133935612512461,0.06762693554195175,0.9839994880523733,0.13508066050543083,0.2510830515591772,0.2426739057645565,0.00840914579462071,0.14338223876997486,-0.10366155122822762,0.27686844671248007,0.37898989717908693,0.36605968684858303,0.0129302103305039
116,116,87,55,24977,12213,12764,0.16938263867126294,0.9111148535720153,0.3260910620667832,0.5641601632794611,0.5262889627847265,0.03787120049473458,0.050110537951363304,0.9903058876107557,0.09899978530565384,0.19411999342363917,0.18027049025397446,0.013849503169664712,0.11927210071989963,-0.0791910340387404,0.22709127676112933,0.3700401698558219,0.346018472530752,0.02402169732506987
